cityDep,CountryDep,cityDest,countryDest,IATA,depIATA,priceFrom,date,depDay,depMonth,retDay,retMonth,tripUrl
London,United-Kingdom,Łódź,Poland,LCJ,LON,65,Jan 2 - Jan 9,2,01,9,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dlcj%26ddate%3D2026-01-02%26rdate%3D2026-01-09%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Warsaw,Poland,WAW,LON,66,Jan 3 - Jan 10,3,01,10,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dwaw%26ddate%3D2026-01-03%26rdate%3D2026-01-10%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Aberdeen,N/A,,LON,67,Jan 8 - Jan 19,8,01,19,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3D%26ddate%3D2026-01-08%26rdate%3D2026-01-19%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Seville,Spain,SVQ,LON,67,Jan 3 - Jan 10,3,01,10,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dsvq%26ddate%3D2026-01-03%26rdate%3D2026-01-10%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Budapest,Hungary,BUD,LON,67,Jan 23 - Jan 24,23,01,24,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dbud%26ddate%3D2026-01-23%26rdate%3D2026-01-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Glasgow,United Kingdom,GLA,LON,68,Jan 3 - Jan 10,3,01,10,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dgla%26ddate%3D2026-01-03%26rdate%3D2026-01-10%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Nice,France,NCE,LON,70,Jan 8 - Jan 11,8,01,11,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dnce%26ddate%3D2026-01-08%26rdate%3D2026-01-11%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Venice,Italy,VCE,LON,70,Jan 9 - Jan 11,9,01,11,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dvce%26ddate%3D2026-01-09%26rdate%3D2026-01-11%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Berlin,Germany,BER,LON,71,Jan 12 - Jan 16,12,01,16,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dber%26ddate%3D2026-01-12%26rdate%3D2026-01-16%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Bordeaux,France,BOD,LON,72,Jan 12 - Jan 14,12,01,14,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dbod%26ddate%3D2026-01-12%26rdate%3D2026-01-14%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Paris,France,PAR,LON,75,Jan 15 - Jan 17,15,01,17,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dpar%26ddate%3D2026-01-15%26rdate%3D2026-01-17%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Belgrade,Serbia,BEG,LON,80,Jan 15 - Jan 18,15,01,18,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dbeg%26ddate%3D2026-01-15%26rdate%3D2026-01-18%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Zurich,Switzerland,ZRH,LON,81,Jan 9 - Jan 11,9,01,11,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dzrh%26ddate%3D2026-01-09%26rdate%3D2026-01-11%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Istanbul,Turkey,IST,LON,85,Jan 17 - Jan 24,17,01,24,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dist%26ddate%3D2026-01-17%26rdate%3D2026-01-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Lisbon,Portugal,LIS,LON,89,Jan 15 - Jan 21,15,01,21,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dlis%26ddate%3D2026-01-15%26rdate%3D2026-01-21%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Porto,Portugal,OPO,LON,92,Jan 9 - Jan 12,9,01,12,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dopo%26ddate%3D2026-01-09%26rdate%3D2026-01-12%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Tallinn,Estonia,TLL,LON,95,Jan 3 - Jan 10,3,01,10,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dtll%26ddate%3D2026-01-03%26rdate%3D2026-01-10%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Düsseldorf,Germany,DUS,LON,97,Jan 12 - Jan 22,12,01,22,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Ddus%26ddate%3D2026-01-12%26rdate%3D2026-01-22%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Lyon,France,LYS,LON,98,Jan 1 - Jan 8,1,01,8,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dlys%26ddate%3D2026-01-01%26rdate%3D2026-01-08%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Gothenburg,Sweden,GOT,LON,99,Jan 3 - Jan 10,3,01,10,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dgot%26ddate%3D2026-01-03%26rdate%3D2026-01-10%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Frankfurt am Main,Germany,FRA,LON,101,Jan 10 - Jan 11,10,01,11,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dfra%26ddate%3D2026-01-10%26rdate%3D2026-01-11%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
London,United-Kingdom,Košice,Slovakia,KSC,LON,102,Jan 2 - Jan 9,2,01,9,01,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dlon%26acity%3Dksc%26ddate%3D2026-01-02%26rdate%3D2026-01-09%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Manchester,United Kingdom,MAN,PAR,92,Nov 27 - Nov 30,27,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dman%26ddate%3D2025-11-27%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,London,United Kingdom,LON,PAR,103,Nov 21 - Nov 24,21,11,24,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dlon%26ddate%3D2025-11-21%26rdate%3D2025-11-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Dublin,Ireland,DUB,PAR,115,Nov 28 - Nov 30,28,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Ddub%26ddate%3D2025-11-28%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Madrid,Spain,MAD,PAR,131,Nov 22 - Nov 24,22,11,24,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dmad%26ddate%3D2025-11-22%26rdate%3D2025-11-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Birmingham,United Kingdom,BHX,PAR,132,Nov 28 - Nov 30,28,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbhx%26ddate%3D2025-11-28%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Tirana,Albania,TIA,PAR,132,Nov 27 - Nov 30,27,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dtia%26ddate%3D2025-11-27%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Milan,Italy,MIL,PAR,133,Nov 22 - Nov 24,22,11,24,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dmil%26ddate%3D2025-11-22%26rdate%3D2025-11-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Porto,Portugal,OPO,PAR,138,Nov 22 - Nov 30,22,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dopo%26ddate%3D2025-11-22%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Bordeaux,France,BOD,PAR,146,Nov 29 - Nov 30,29,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbod%26ddate%3D2025-11-29%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Prague,Czech Republic,PRG,PAR,149,Nov 20 - Nov 23,20,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dprg%26ddate%3D2025-11-20%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Budapest,Hungary,BUD,PAR,149,Nov 21 - Nov 22,21,11,22,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbud%26ddate%3D2025-11-21%26rdate%3D2025-11-22%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Barcelona,Spain,BCN,PAR,150,Nov 22 - Nov 27,22,11,27,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbcn%26ddate%3D2025-11-22%26rdate%3D2025-11-27%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Málaga,Spain,AGP,PAR,154,Nov 28 - Nov 30,28,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dagp%26ddate%3D2025-11-28%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Valencia,N/A,,PAR,160,Nov 25 - Nov 27,25,11,27,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3D%26ddate%3D2025-11-25%26rdate%3D2025-11-27%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Alicante,Spain,ALC,PAR,165,Nov 21 - Nov 24,21,11,24,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dalc%26ddate%3D2025-11-21%26rdate%3D2025-11-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Lisbon,Portugal,LIS,PAR,166,Nov 20 - Nov 23,20,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dlis%26ddate%3D2025-11-20%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Seville,Spain,SVQ,PAR,168,Nov 22 - Nov 23,22,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dsvq%26ddate%3D2025-11-22%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Nice,France,NCE,PAR,169,Nov 22 - Nov 23,22,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dnce%26ddate%3D2025-11-22%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Geneva,Switzerland,GVA,PAR,172,Nov 26 - Nov 29,26,11,29,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dgva%26ddate%3D2025-11-26%26rdate%3D2025-11-29%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Rome,Italy,ROM,PAR,175,Nov 28 - Nov 30,28,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Drom%26ddate%3D2025-11-28%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Berlin,Germany,BER,PAR,177,Nov 21 - Nov 24,21,11,24,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dber%26ddate%3D2025-11-21%26rdate%3D2025-11-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Faro,Portugal,FAO,PAR,177,Nov 23 - Nov 30,23,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dfao%26ddate%3D2025-11-23%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
